date,series_id,value,realtime_start,realtime_end
2013-11-01,WILL5000IND,75.47,2023-03-19,2023-03-19
2013-11-04,WILL5000IND,75.8,2023-03-19,2023-03-19
2013-11-05,WILL5000IND,75.58,2023-03-19,2023-03-19
2013-11-06,WILL5000IND,75.84,2023-03-19,2023-03-19
2013-11-07,WILL5000IND,74.78,2023-03-19,2023-03-19
2013-11-08,WILL5000IND,75.8,2023-03-19,2023-03-19
2013-11-11,WILL5000IND,75.87,2023-03-19,2023-03-19
2013-11-12,WILL5000IND,75.72,2023-03-19,2023-03-19
2013-11-13,WILL5000IND,76.39,2023-03-19,2023-03-19
2013-11-14,WILL5000IND,76.73,2023-03-19,2023-03-19
2013-11-15,WILL5000IND,77.05,2023-03-19,2023-03-19
2013-11-18,WILL5000IND,76.69,2023-03-19,2023-03-19
2013-11-19,WILL5000IND,76.49,2023-03-19,2023-03-19
2013-11-20,WILL5000IND,76.23,2023-03-19,2023-03-19
2013-11-21,WILL5000IND,76.93,2023-03-19,2023-03-19
2013-11-22,WILL5000IND,77.29,2023-03-19,2023-03-19
2013-11-25,WILL5000IND,77.19,2023-03-19,2023-03-19
2013-11-26,WILL5000IND,77.28,2023-03-19,2023-03-19
2013-11-27,WILL5000IND,77.51,2023-03-19,2023-03-19
2013-11-29,WILL5000IND,77.46,2023-03-19,2023-03-19
2013-12-02,WILL5000IND,77.22,2023-03-19,2023-03-19
2013-12-03,WILL5000IND,76.98,2023-03-19,2023-03-19
2013-12-04,WILL5000IND,76.92,2023-03-19,2023-03-19
2013-12-05,WILL5000IND,76.64,2023-03-19,2023-03-19
2013-12-06,WILL5000IND,77.44,2023-03-19,2023-03-19
2013-12-09,WILL5000IND,77.57,2023-03-19,2023-03-19
2013-12-10,WILL5000IND,77.3,2023-03-19,2023-03-19
2013-12-11,WILL5000IND,76.38,2023-03-19,2023-03-19
2013-12-12,WILL5000IND,76.18,2023-03-19,2023-03-19
2013-12-13,WILL5000IND,76.22,2023-03-19,2023-03-19
2013-12-16,WILL5000IND,76.72,2023-03-19,2023-03-19
2013-12-17,WILL5000IND,76.53,2023-03-19,2023-03-19
2013-12-18,WILL5000IND,77.73,2023-03-19,2023-03-19
2013-12-19,WILL5000IND,77.63,2023-03-19,2023-03-19
2013-12-20,WILL5000IND,78.11,2023-03-19,2023-03-19
2013-12-23,WILL5000IND,78.57,2023-03-19,2023-03-19
2013-12-24,WILL5000IND,78.83,2023-03-19,2023-03-19
2013-12-26,WILL5000IND,79.16,2023-03-19,2023-03-19
2013-12-27,WILL5000IND,79.14,2023-03-19,2023-03-19
2013-12-30,WILL5000IND,79.14,2023-03-19,2023-03-19
2013-12-31,WILL5000IND,79.46,2023-03-19,2023-03-19
2014-01-02,WILL5000IND,78.76,2023-03-19,2023-03-19
2014-01-03,WILL5000IND,78.79,2023-03-19,2023-03-19
2014-01-06,WILL5000IND,78.56,2023-03-19,2023-03-19
2014-01-07,WILL5000IND,79.07,2023-03-19,2023-03-19
2014-01-08,WILL5000IND,79.09,2023-03-19,2023-03-19
2014-01-09,WILL5000IND,79.12,2023-03-19,2023-03-19
2014-01-10,WILL5000IND,79.35,2023-03-19,2023-03-19
2014-01-13,WILL5000IND,78.37,2023-03-19,2023-03-19
2014-01-14,WILL5000IND,79.23,2023-03-19,2023-03-19
2014-01-15,WILL5000IND,79.65,2023-03-19,2023-03-19
2014-01-16,WILL5000IND,79.59,2023-03-19,2023-03-19
2014-01-17,WILL5000IND,79.28,2023-03-19,2023-03-19
2014-01-21,WILL5000IND,79.53,2023-03-19,2023-03-19
2014-01-22,WILL5000IND,79.64,2023-03-19,2023-03-19
2014-01-23,WILL5000IND,78.97,2023-03-19,2023-03-19
2014-01-24,WILL5000IND,77.29,2023-03-19,2023-03-19
2014-01-27,WILL5000IND,76.82,2023-03-19,2023-03-19
2014-01-28,WILL5000IND,77.34,2023-03-19,2023-03-19
2014-01-29,WILL5000IND,76.55,2023-03-19,2023-03-19
2014-01-30,WILL5000IND,77.44,2023-03-19,2023-03-19
2014-01-31,WILL5000IND,76.96,2023-03-19,2023-03-19
2014-02-03,WILL5000IND,75.1,2023-03-19,2023-03-19
2014-02-04,WILL5000IND,75.69,2023-03-19,2023-03-19
2014-02-05,WILL5000IND,75.52,2023-03-19,2023-03-19
2014-02-06,WILL5000IND,76.48,2023-03-19,2023-03-19
2014-02-07,WILL5000IND,77.45,2023-03-19,2023-03-19
2014-02-10,WILL5000IND,77.59,2023-03-19,2023-03-19
2014-02-11,WILL5000IND,78.43,2023-03-19,2023-03-19
2014-02-12,WILL5000IND,78.5,2023-03-19,2023-03-19
2014-02-13,WILL5000IND,79.03,2023-03-19,2023-03-19
2014-02-14,WILL5000IND,79.38,2023-03-19,2023-03-19
2014-02-18,WILL5000IND,79.57,2023-03-19,2023-03-19
2014-02-19,WILL5000IND,79.04,2023-03-19,2023-03-19
2014-02-20,WILL5000IND,79.57,2023-03-19,2023-03-19
2014-02-21,WILL5000IND,79.47,2023-03-19,2023-03-19
2014-02-24,WILL5000IND,79.97,2023-03-19,2023-03-19
2014-02-25,WILL5000IND,79.88,2023-03-19,2023-03-19
2014-02-26,WILL5000IND,79.95,2023-03-19,2023-03-19
2014-02-27,WILL5000IND,80.35,2023-03-19,2023-03-19
2014-02-28,WILL5000IND,80.52,2023-03-19,2023-03-19
2014-03-03,WILL5000IND,79.95,2023-03-19,2023-03-19
2014-03-04,WILL5000IND,81.24,2023-03-19,2023-03-19
2014-03-05,WILL5000IND,81.23,2023-03-19,2023-03-19
2014-03-06,WILL5000IND,81.38,2023-03-19,2023-03-19
2014-03-07,WILL5000IND,81.41,2023-03-19,2023-03-19
2014-03-10,WILL5000IND,81.33,2023-03-19,2023-03-19
2014-03-11,WILL5000IND,80.87,2023-03-19,2023-03-19
2014-03-12,WILL5000IND,80.96,2023-03-19,2023-03-19
2014-03-13,WILL5000IND,80.03,2023-03-19,2023-03-19
2014-03-14,WILL5000IND,79.9,2023-03-19,2023-03-19
2014-03-17,WILL5000IND,80.6,2023-03-19,2023-03-19
2014-03-18,WILL5000IND,81.23,2023-03-19,2023-03-19
2014-03-19,WILL5000IND,80.73,2023-03-19,2023-03-19
2014-03-20,WILL5000IND,81.17,2023-03-19,2023-03-19
2014-03-21,WILL5000IND,80.95,2023-03-19,2023-03-19
2014-03-24,WILL5000IND,80.49,2023-03-19,2023-03-19
2014-03-25,WILL5000IND,80.78,2023-03-19,2023-03-19
2014-03-26,WILL5000IND,80.1,2023-03-19,2023-03-19
2014-03-27,WILL5000IND,79.98,2023-03-19,2023-03-19
2014-03-28,WILL5000IND,80.33,2023-03-19,2023-03-19
2014-03-31,WILL5000IND,81.08,2023-03-19,2023-03-19
2014-04-01,WILL5000IND,81.73,2023-03-19,2023-03-19
2014-04-02,WILL5000IND,81.97,2023-03-19,2023-03-19
2014-04-03,WILL5000IND,81.78,2023-03-19,2023-03-19
2014-04-04,WILL5000IND,80.67,2023-03-19,2023-03-19
2014-04-07,WILL5000IND,79.74,2023-03-19,2023-03-19
2014-04-08,WILL5000IND,80.11,2023-03-19,2023-03-19
2014-04-09,WILL5000IND,81.01,2023-03-19,2023-03-19
2014-04-10,WILL5000IND,79.27,2023-03-19,2023-03-19
2014-04-11,WILL5000IND,78.47,2023-03-19,2023-03-19
2014-04-14,WILL5000IND,79.03,2023-03-19,2023-03-19
2014-04-15,WILL5000IND,79.53,2023-03-19,2023-03-19
2014-04-16,WILL5000IND,80.4,2023-03-19,2023-03-19
2014-04-17,WILL5000IND,80.55,2023-03-19,2023-03-19
2014-04-21,WILL5000IND,80.85,2023-03-19,2023-03-19
2014-04-22,WILL5000IND,81.27,2023-03-19,2023-03-19
2014-04-23,WILL5000IND,81.05,2023-03-19,2023-03-19
2014-04-24,WILL5000IND,81.15,2023-03-19,2023-03-19
2014-04-25,WILL5000IND,80.39,2023-03-19,2023-03-19
2014-04-28,WILL5000IND,80.56,2023-03-19,2023-03-19
2014-04-29,WILL5000IND,80.94,2023-03-19,2023-03-19
2014-04-30,WILL5000IND,81.22,2023-03-19,2023-03-19
2014-05-01,WILL5000IND,81.25,2023-03-19,2023-03-19
2014-05-02,WILL5000IND,81.19,2023-03-19,2023-03-19
2014-05-05,WILL5000IND,81.31,2023-03-19,2023-03-19
2014-05-06,WILL5000IND,80.54,2023-03-19,2023-03-19
2014-05-07,WILL5000IND,80.98,2023-03-19,2023-03-19
2014-05-08,WILL5000IND,80.8,2023-03-19,2023-03-19
2014-05-09,WILL5000IND,80.97,2023-03-19,2023-03-19
2014-05-12,WILL5000IND,81.86,2023-03-19,2023-03-19
2014-05-13,WILL5000IND,81.83,2023-03-19,2023-03-19
2014-05-14,WILL5000IND,81.39,2023-03-19,2023-03-19
2014-05-15,WILL5000IND,80.67,2023-03-19,2023-03-19
2014-05-16,WILL5000IND,80.98,2023-03-19,2023-03-19
2014-05-19,WILL5000IND,81.35,2023-03-19,2023-03-19
2014-05-20,WILL5000IND,80.76,2023-03-19,2023-03-19
2014-05-21,WILL5000IND,81.38,2023-03-19,2023-03-19
2014-05-22,WILL5000IND,81.63,2023-03-19,2023-03-19
2014-05-23,WILL5000IND,82.02,2023-03-19,2023-03-19
2014-05-27,WILL5000IND,82.57,2023-03-19,2023-03-19
2014-05-28,WILL5000IND,82.47,2023-03-19,2023-03-19
2014-05-29,WILL5000IND,82.91,2023-03-19,2023-03-19
2014-05-30,WILL5000IND,83,2023-03-19,2023-03-19
2014-06-02,WILL5000IND,83.06,2023-03-19,2023-03-19
2014-06-03,WILL5000IND,83.02,2023-03-19,2023-03-19
2014-06-04,WILL5000IND,83.22,2023-03-19,2023-03-19
2014-06-05,WILL5000IND,83.86,2023-03-19,2023-03-19
2014-06-06,WILL5000IND,84.29,2023-03-19,2023-03-19
2014-06-09,WILL5000IND,84.43,2023-03-19,2023-03-19
2014-06-10,WILL5000IND,84.38,2023-03-19,2023-03-19
2014-06-11,WILL5000IND,84.08,2023-03-19,2023-03-19
2014-06-12,WILL5000IND,83.51,2023-03-19,2023-03-19
2014-06-13,WILL5000IND,83.77,2023-03-19,2023-03-19
2014-06-16,WILL5000IND,83.83,2023-03-19,2023-03-19
2014-06-17,WILL5000IND,84.09,2023-03-19,2023-03-19
2014-06-18,WILL5000IND,84.71,2023-03-19,2023-03-19
2014-06-19,WILL5000IND,84.82,2023-03-19,2023-03-19
2014-06-20,WILL5000IND,85,2023-03-19,2023-03-19
2014-06-23,WILL5000IND,84.98,2023-03-19,2023-03-19
2014-06-24,WILL5000IND,84.4,2023-03-19,2023-03-19
2014-06-25,WILL5000IND,84.84,2023-03-19,2023-03-19
2014-06-26,WILL5000IND,84.76,2023-03-19,2023-03-19
2014-06-27,WILL5000IND,84.99,2023-03-19,2023-03-19
2014-06-30,WILL5000IND,85.03,2023-03-19,2023-03-19
2014-07-01,WILL5000IND,85.62,2023-03-19,2023-03-19
2014-07-02,WILL5000IND,85.6,2023-03-19,2023-03-19
2014-07-03,WILL5000IND,86.06,2023-03-19,2023-03-19
2014-07-07,WILL5000IND,85.6,2023-03-19,2023-03-19
2014-07-08,WILL5000IND,84.97,2023-03-19,2023-03-19
2014-07-09,WILL5000IND,85.35,2023-03-19,2023-03-19
2014-07-10,WILL5000IND,84.97,2023-03-19,2023-03-19
2014-07-11,WILL5000IND,85.07,2023-03-19,2023-03-19
2014-07-14,WILL5000IND,85.48,2023-03-19,2023-03-19
2014-07-15,WILL5000IND,85.27,2023-03-19,2023-03-19
2014-07-16,WILL5000IND,85.59,2023-03-19,2023-03-19
2014-07-17,WILL5000IND,84.58,2023-03-19,2023-03-19
2014-07-18,WILL5000IND,85.48,2023-03-19,2023-03-19
2014-07-21,WILL5000IND,85.27,2023-03-19,2023-03-19
2014-07-22,WILL5000IND,85.71,2023-03-19,2023-03-19
2014-07-23,WILL5000IND,85.87,2023-03-19,2023-03-19
2014-07-24,WILL5000IND,85.9,2023-03-19,2023-03-19
2014-07-25,WILL5000IND,85.46,2023-03-19,2023-03-19
2014-07-28,WILL5000IND,85.44,2023-03-19,2023-03-19
2014-07-29,WILL5000IND,85.09,2023-03-19,2023-03-19
2014-07-30,WILL5000IND,85.15,2023-03-19,2023-03-19
2014-07-31,WILL5000IND,83.45,2023-03-19,2023-03-19
2014-08-01,WILL5000IND,83.21,2023-03-19,2023-03-19
2014-08-04,WILL5000IND,83.81,2023-03-19,2023-03-19
2014-08-05,WILL5000IND,83.07,2023-03-19,2023-03-19
2014-08-06,WILL5000IND,83.1,2023-03-19,2023-03-19
2014-08-07,WILL5000IND,82.68,2023-03-19,2023-03-19
2014-08-08,WILL5000IND,83.6,2023-03-19,2023-03-19
2014-08-11,WILL5000IND,83.9,2023-03-19,2023-03-19
2014-08-12,WILL5000IND,83.72,2023-03-19,2023-03-19
2014-08-13,WILL5000IND,84.32,2023-03-19,2023-03-19
2014-08-14,WILL5000IND,84.66,2023-03-19,2023-03-19
2014-08-15,WILL5000IND,84.65,2023-03-19,2023-03-19
2014-08-18,WILL5000IND,85.43,2023-03-19,2023-03-19
2014-08-19,WILL5000IND,85.84,2023-03-19,2023-03-19
2014-08-20,WILL5000IND,86.03,2023-03-19,2023-03-19
2014-08-21,WILL5000IND,86.27,2023-03-19,2023-03-19
2014-08-22,WILL5000IND,86.13,2023-03-19,2023-03-19
2014-08-25,WILL5000IND,86.54,2023-03-19,2023-03-19
2014-08-26,WILL5000IND,86.68,2023-03-19,2023-03-19
2014-08-27,WILL5000IND,86.68,2023-03-19,2023-03-19
2014-08-28,WILL5000IND,86.52,2023-03-19,2023-03-19
2014-08-29,WILL5000IND,86.85,2023-03-19,2023-03-19
2014-09-02,WILL5000IND,86.87,2023-03-19,2023-03-19
2014-09-03,WILL5000IND,86.76,2023-03-19,2023-03-19
2014-09-04,WILL5000IND,86.61,2023-03-19,2023-03-19
2014-09-05,WILL5000IND,87.03,2023-03-19,2023-03-19
2014-09-08,WILL5000IND,86.82,2023-03-19,2023-03-19
2014-09-09,WILL5000IND,86.21,2023-03-19,2023-03-19
2014-09-10,WILL5000IND,86.51,2023-03-19,2023-03-19
2014-09-11,WILL5000IND,86.67,2023-03-19,2023-03-19
2014-09-12,WILL5000IND,86.11,2023-03-19,2023-03-19
2014-09-15,WILL5000IND,85.92,2023-03-19,2023-03-19
2014-09-16,WILL5000IND,86.54,2023-03-19,2023-03-19
2014-09-17,WILL5000IND,86.66,2023-03-19,2023-03-19
2014-09-18,WILL5000IND,87.06,2023-03-19,2023-03-19
2014-09-19,WILL5000IND,86.92,2023-03-19,2023-03-19
2014-09-22,WILL5000IND,86.11,2023-03-19,2023-03-19
2014-09-23,WILL5000IND,85.6,2023-03-19,2023-03-19
2014-09-24,WILL5000IND,86.25,2023-03-19,2023-03-19
2014-09-25,WILL5000IND,84.88,2023-03-19,2023-03-19
2014-09-26,WILL5000IND,85.62,2023-03-19,2023-03-19
2014-09-29,WILL5000IND,85.42,2023-03-19,2023-03-19
2014-09-30,WILL5000IND,85.09,2023-03-19,2023-03-19
2014-10-01,WILL5000IND,83.95,2023-03-19,2023-03-19
2014-10-02,WILL5000IND,84.03,2023-03-19,2023-03-19
2014-10-03,WILL5000IND,84.93,2023-03-19,2023-03-19
2014-10-06,WILL5000IND,84.75,2023-03-19,2023-03-19
2014-10-07,WILL5000IND,83.46,2023-03-19,2023-03-19
2014-10-08,WILL5000IND,84.89,2023-03-19,2023-03-19
2014-10-09,WILL5000IND,83.11,2023-03-19,2023-03-19
2014-10-10,WILL5000IND,82.12,2023-03-19,2023-03-19
2014-10-13,WILL5000IND,80.85,2023-03-19,2023-03-19
2014-10-14,WILL5000IND,81.08,2023-03-19,2023-03-19
2014-10-15,WILL5000IND,80.59,2023-03-19,2023-03-19
2014-10-16,WILL5000IND,80.75,2023-03-19,2023-03-19
2014-10-17,WILL5000IND,81.68,2023-03-19,2023-03-19
2014-10-20,WILL5000IND,82.45,2023-03-19,2023-03-19
2014-10-21,WILL5000IND,84.07,2023-03-19,2023-03-19
2014-10-22,WILL5000IND,83.4,2023-03-19,2023-03-19
2014-10-23,WILL5000IND,84.46,2023-03-19,2023-03-19
2014-10-24,WILL5000IND,85.01,2023-03-19,2023-03-19
2014-10-27,WILL5000IND,84.89,2023-03-19,2023-03-19
2014-10-28,WILL5000IND,86,2023-03-19,2023-03-19
2014-10-29,WILL5000IND,85.87,2023-03-19,2023-03-19
2014-10-30,WILL5000IND,86.39,2023-03-19,2023-03-19
2014-10-31,WILL5000IND,87.44,2023-03-19,2023-03-19
2014-11-03,WILL5000IND,87.44,2023-03-19,2023-03-19
2014-11-04,WILL5000IND,87.17,2023-03-19,2023-03-19
2014-11-05,WILL5000IND,87.62,2023-03-19,2023-03-19
2014-11-06,WILL5000IND,88,2023-03-19,2023-03-19
2014-11-07,WILL5000IND,88.06,2023-03-19,2023-03-19
2014-11-10,WILL5000IND,88.35,2023-03-19,2023-03-19
2014-11-11,WILL5000IND,88.4,2023-03-19,2023-03-19
2014-11-12,WILL5000IND,88.42,2023-03-19,2023-03-19
2014-11-13,WILL5000IND,88.39,2023-03-19,2023-03-19
2014-11-14,WILL5000IND,88.42,2023-03-19,2023-03-19
2014-11-17,WILL5000IND,88.41,2023-03-19,2023-03-19
2014-11-18,WILL5000IND,88.89,2023-03-19,2023-03-19
2014-11-19,WILL5000IND,88.7,2023-03-19,2023-03-19
2014-11-20,WILL5000IND,88.96,2023-03-19,2023-03-19
2014-11-21,WILL5000IND,89.4,2023-03-19,2023-03-19
2014-11-24,WILL5000IND,89.73,2023-03-19,2023-03-19
2014-11-25,WILL5000IND,89.65,2023-03-19,2023-03-19
2014-11-26,WILL5000IND,89.93,2023-03-19,2023-03-19
2014-11-28,WILL5000IND,89.61,2023-03-19,2023-03-19
2014-12-01,WILL5000IND,88.88,2023-03-19,2023-03-19
2014-12-02,WILL5000IND,89.45,2023-03-19,2023-03-19
2014-12-03,WILL5000IND,89.87,2023-03-19,2023-03-19
2014-12-04,WILL5000IND,89.74,2023-03-19,2023-03-19
2014-12-05,WILL5000IND,89.93,2023-03-19,2023-03-19
2014-12-08,WILL5000IND,89.24,2023-03-19,2023-03-19
2014-12-09,WILL5000IND,89.33,2023-03-19,2023-03-19
2014-12-10,WILL5000IND,87.83,2023-03-19,2023-03-19
2014-12-11,WILL5000IND,88.26,2023-03-19,2023-03-19
2014-12-12,WILL5000IND,86.88,2023-03-19,2023-03-19
2014-12-15,WILL5000IND,86.28,2023-03-19,2023-03-19
2014-12-16,WILL5000IND,85.61,2023-03-19,2023-03-19
2014-12-17,WILL5000IND,87.42,2023-03-19,2023-03-19
2014-12-18,WILL5000IND,89.44,2023-03-19,2023-03-19
2014-12-19,WILL5000IND,89.83,2023-03-19,2023-03-19
2014-12-22,WILL5000IND,90.2,2023-03-19,2023-03-19
2014-12-23,WILL5000IND,90.38,2023-03-19,2023-03-19
2014-12-24,WILL5000IND,90.41,2023-03-19,2023-03-19
2014-12-26,WILL5000IND,90.74,2023-03-19,2023-03-19
2014-12-29,WILL5000IND,90.87,2023-03-19,2023-03-19
2014-12-30,WILL5000IND,90.46,2023-03-19,2023-03-19
2014-12-31,WILL5000IND,89.56,2023-03-19,2023-03-19
2015-01-02,WILL5000IND,89.53,2023-03-19,2023-03-19
2015-01-05,WILL5000IND,87.95,2023-03-19,2023-03-19
2015-01-06,WILL5000IND,87.12,2023-03-19,2023-03-19
2015-01-07,WILL5000IND,88.16,2023-03-19,2023-03-19
2015-01-08,WILL5000IND,89.71,2023-03-19,2023-03-19
2015-01-09,WILL5000IND,88.96,2023-03-19,2023-03-19
2015-01-12,WILL5000IND,88.29,2023-03-19,2023-03-19
2015-01-13,WILL5000IND,88.13,2023-03-19,2023-03-19
2015-01-14,WILL5000IND,87.64,2023-03-19,2023-03-19
2015-01-15,WILL5000IND,86.78,2023-03-19,2023-03-19
2015-01-16,WILL5000IND,87.95,2023-03-19,2023-03-19
2015-01-20,WILL5000IND,88.03,2023-03-19,2023-03-19
2015-01-21,WILL5000IND,88.42,2023-03-19,2023-03-19
2015-01-22,WILL5000IND,89.82,2023-03-19,2023-03-19
2015-01-23,WILL5000IND,89.37,2023-03-19,2023-03-19
2015-01-26,WILL5000IND,89.74,2023-03-19,2023-03-19
2015-01-27,WILL5000IND,88.64,2023-03-19,2023-03-19
2015-01-28,WILL5000IND,87.43,2023-03-19,2023-03-19
2015-01-29,WILL5000IND,88.27,2023-03-19,2023-03-19
2015-01-30,WILL5000IND,87.08,2023-03-19,2023-03-19
2015-02-02,WILL5000IND,88.14,2023-03-19,2023-03-19
2015-02-03,WILL5000IND,89.44,2023-03-19,2023-03-19
2015-02-04,WILL5000IND,89.12,2023-03-19,2023-03-19
2015-02-05,WILL5000IND,90.09,2023-03-19,2023-03-19
2015-02-06,WILL5000IND,89.81,2023-03-19,2023-03-19
2015-02-09,WILL5000IND,89.41,2023-03-19,2023-03-19
2015-02-10,WILL5000IND,90.31,2023-03-19,2023-03-19
2015-02-11,WILL5000IND,90.33,2023-03-19,2023-03-19
2015-02-12,WILL5000IND,91.24,2023-03-19,2023-03-19
2015-02-13,WILL5000IND,91.63,2023-03-19,2023-03-19
2015-02-17,WILL5000IND,91.76,2023-03-19,2023-03-19
2015-02-18,WILL5000IND,91.8,2023-03-19,2023-03-19
2015-02-19,WILL5000IND,91.71,2023-03-19,2023-03-19
2015-02-20,WILL5000IND,92.29,2023-03-19,2023-03-19
2015-02-23,WILL5000IND,92.25,2023-03-19,2023-03-19
2015-02-24,WILL5000IND,92.47,2023-03-19,2023-03-19
2015-02-25,WILL5000IND,92.46,2023-03-19,2023-03-19
2015-02-26,WILL5000IND,92.33,2023-03-19,2023-03-19
2015-02-27,WILL5000IND,92.04,2023-03-19,2023-03-19
2015-03-02,WILL5000IND,92.62,2023-03-19,2023-03-19
2015-03-03,WILL5000IND,92.21,2023-03-19,2023-03-19
2015-03-04,WILL5000IND,91.82,2023-03-19,2023-03-19
2015-03-05,WILL5000IND,91.94,2023-03-19,2023-03-19
2015-03-06,WILL5000IND,90.68,2023-03-19,2023-03-19
2015-03-09,WILL5000IND,91.04,2023-03-19,2023-03-19
2015-03-10,WILL5000IND,89.58,2023-03-19,2023-03-19
2015-03-11,WILL5000IND,89.53,2023-03-19,2023-03-19
2015-03-12,WILL5000IND,90.68,2023-03-19,2023-03-19
2015-03-13,WILL5000IND,90.17,2023-03-19,2023-03-19
2015-03-16,WILL5000IND,91.29,2023-03-19,2023-03-19
2015-03-17,WILL5000IND,91.08,2023-03-19,2023-03-19
2015-03-18,WILL5000IND,92.14,2023-03-19,2023-03-19
2015-03-19,WILL5000IND,91.77,2023-03-19,2023-03-19
2015-03-20,WILL5000IND,92.59,2023-03-19,2023-03-19
2015-03-23,WILL5000IND,92.42,2023-03-19,2023-03-19
2015-03-24,WILL5000IND,91.91,2023-03-19,2023-03-19
2015-03-25,WILL5000IND,90.52,2023-03-19,2023-03-19
2015-03-26,WILL5000IND,90.3,2023-03-19,2023-03-19
2015-03-27,WILL5000IND,90.58,2023-03-19,2023-03-19
2015-03-30,WILL5000IND,91.72,2023-03-19,2023-03-19
2015-03-31,WILL5000IND,91,2023-03-19,2023-03-19
2015-04-01,WILL5000IND,90.69,2023-03-19,2023-03-19
2015-04-02,WILL5000IND,91.02,2023-03-19,2023-03-19
2015-04-06,WILL5000IND,91.6,2023-03-19,2023-03-19
2015-04-07,WILL5000IND,91.34,2023-03-19,2023-03-19
2015-04-08,WILL5000IND,91.64,2023-03-19,2023-03-19
2015-04-09,WILL5000IND,91.94,2023-03-19,2023-03-19
2015-04-10,WILL5000IND,92.39,2023-03-19,2023-03-19
2015-04-13,WILL5000IND,92.03,2023-03-19,2023-03-19
2015-04-14,WILL5000IND,92.16,2023-03-19,2023-03-19
2015-04-15,WILL5000IND,92.63,2023-03-19,2023-03-19
2015-04-16,WILL5000IND,92.57,2023-03-19,2023-03-19
2015-04-17,WILL5000IND,91.5,2023-03-19,2023-03-19
2015-04-20,WILL5000IND,92.33,2023-03-19,2023-03-19
2015-04-21,WILL5000IND,92.22,2023-03-19,2023-03-19
2015-04-22,WILL5000IND,92.65,2023-03-19,2023-03-19
2015-04-23,WILL5000IND,92.9,2023-03-19,2023-03-19
2015-04-24,WILL5000IND,93.06,2023-03-19,2023-03-19
2015-04-27,WILL5000IND,92.61,2023-03-19,2023-03-19
2015-04-28,WILL5000IND,92.89,2023-03-19,2023-03-19
2015-04-29,WILL5000IND,92.51,2023-03-19,2023-03-19
2015-04-30,WILL5000IND,91.5,2023-03-19,2023-03-19
2015-05-01,WILL5000IND,92.41,2023-03-19,2023-03-19
2015-05-04,WILL5000IND,92.69,2023-03-19,2023-03-19
2015-05-05,WILL5000IND,91.57,2023-03-19,2023-03-19
2015-05-06,WILL5000IND,91.28,2023-03-19,2023-03-19
2015-05-07,WILL5000IND,91.65,2023-03-19,2023-03-19
2015-05-08,WILL5000IND,92.81,2023-03-19,2023-03-19
2015-05-11,WILL5000IND,92.4,2023-03-19,2023-03-19
2015-05-12,WILL5000IND,92.16,2023-03-19,2023-03-19
2015-05-13,WILL5000IND,92.15,2023-03-19,2023-03-19
2015-05-14,WILL5000IND,93.13,2023-03-19,2023-03-19
2015-05-15,WILL5000IND,93.21,2023-03-19,2023-03-19
2015-05-18,WILL5000IND,93.56,2023-03-19,2023-03-19
2015-05-19,WILL5000IND,93.5,2023-03-19,2023-03-19
2015-05-20,WILL5000IND,93.44,2023-03-19,2023-03-19
2015-05-21,WILL5000IND,93.64,2023-03-19,2023-03-19
2015-05-22,WILL5000IND,93.43,2023-03-19,2023-03-19
2015-05-26,WILL5000IND,92.49,2023-03-19,2023-03-19
2015-05-27,WILL5000IND,93.35,2023-03-19,2023-03-19
2015-05-28,WILL5000IND,93.25,2023-03-19,2023-03-19
2015-05-29,WILL5000IND,92.68,2023-03-19,2023-03-19
2015-06-01,WILL5000IND,92.88,2023-03-19,2023-03-19
2015-06-02,WILL5000IND,92.81,2023-03-19,2023-03-19
2015-06-03,WILL5000IND,93.08,2023-03-19,2023-03-19
2015-06-04,WILL5000IND,92.29,2023-03-19,2023-03-19
2015-06-05,WILL5000IND,92.26,2023-03-19,2023-03-19
2015-06-08,WILL5000IND,91.67,2023-03-19,2023-03-19
2015-06-09,WILL5000IND,91.66,2023-03-19,2023-03-19
2015-06-10,WILL5000IND,92.74,2023-03-19,2023-03-19
2015-06-11,WILL5000IND,92.96,2023-03-19,2023-03-19
2015-06-12,WILL5000IND,92.37,2023-03-19,2023-03-19
2015-06-15,WILL5000IND,91.93,2023-03-19,2023-03-19
2015-06-16,WILL5000IND,92.46,2023-03-19,2023-03-19
2015-06-17,WILL5000IND,92.63,2023-03-19,2023-03-19
2015-06-18,WILL5000IND,93.55,2023-03-19,2023-03-19
2015-06-19,WILL5000IND,93.1,2023-03-19,2023-03-19
2015-06-22,WILL5000IND,93.65,2023-03-19,2023-03-19
2015-06-23,WILL5000IND,93.74,2023-03-19,2023-03-19
2015-06-24,WILL5000IND,93.02,2023-03-19,2023-03-19
2015-06-25,WILL5000IND,92.73,2023-03-19,2023-03-19
2015-06-26,WILL5000IND,92.72,2023-03-19,2023-03-19
2015-06-29,WILL5000IND,90.78,2023-03-19,2023-03-19
2015-06-30,WILL5000IND,91.06,2023-03-19,2023-03-19
2015-07-01,WILL5000IND,91.65,2023-03-19,2023-03-19
2015-07-02,WILL5000IND,91.58,2023-03-19,2023-03-19
2015-07-06,WILL5000IND,91.26,2023-03-19,2023-03-19
2015-07-07,WILL5000IND,91.77,2023-03-19,2023-03-19
2015-07-08,WILL5000IND,90.28,2023-03-19,2023-03-19
2015-07-09,WILL5000IND,90.5,2023-03-19,2023-03-19
